1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	1	0	0	0.029412	0.039548	0.048611	0	0	0.019231	0.053968	0.058442	0.031792	0.029762	0	0	1	0	0.029703	0	0.025	0.030675	0.034375	0.028571	0	0.011765	0.016393	0	0.057851	0.032895	0.04	0.046875	0.048035	0	0.027027	0.018519	0.03913	0.017241	0.032911	0.030303	0	1	0.023256	0.043478	0.023985	0.034043	0	0	0.078704	0.023438	0.041009	0.027174	0	0.045139	0.036585	0	0.061983	0	0	0.034043	0	0.0369	0	0.051724	0.051195	0.071942	0.040698	0	0	0.069343	0	0.024096	0	0.047619	0.067073	0.13043	0.051282	0	0.042857	0.049383	0.031579	0.058824	0.031579	0	1	0	0.02669	1	0.032374	0	0.035484	0.013245	0.05	0.010989	0	0.04878	0	0.030612	0.026549	0.090909	0.11364	0.020619	0.053763	0	0.055944	0.031301	0.068702	0.033163	0.070513	0.035714	0.055172	0.03202	0	0	0	0.11905	0.028892	0.021798	0	0.042308	0.055336	0.048387	0	0	0	0.029412	0	0.018868	0.03532	0.023256	0	0.057554	0.02619	0.050761	0	0.052083	0.022727	0.033557	0.013158	0.062222	0	0.044983	0.038136	0.021645	0	0	0.044118	0.051724	0.02168	0.032609	0.02807	0.049645	0.035556	0.020833	0	0.02381	0.054945	0.036585	0.054264	0.064706	0.018412	0.047458	0.013699	0.058577	0.034188	0.038328	0	0.028871	0.04	0.02551	0.036517	0.076923	0	0.017442	0.045872	0.02834	0.027165	0.03096	0.0375	0	0.030769	0.041667	0.1087	0.075758	0.076923	0.091954	0.032787	0.021104	0.02	0.024671	0.049724	0.040741	0.026201	0.028986	0.03139	0.042394	0.023148	0.042254	0.033113	0.037783	0.035377	0.032538	0.064286	0.02925	0.078652	0.067568	0.057692	0.021834	0.034314	0.035971	0.060302	0.03125	0.051163	0.033592	0.057971	0.055556	0.043902	0.056604	0.026247	0.047872	0.042373	0.022222	0.02439	0.028424	0.025455	0.055794	0.04	0.03523	0.025189	0.032193	0.050459	0.036797	0.064171	0.022222	0.017857	0.05618	0.030726	1	0.03876	0.036364	0.044944	0.018349	0.018987	0.044118	0.0625	0.09375	0.039409	0.035608	0	0.070866	0.069231	0.055556	0.063291	0.070423	0	0	0.016129	0.039146	0.023729	0.02071	0.052632	0.068627	0	0.038265	0.064356	0.018634	0.026667	0.031373	0.038339
0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	1	0.017778	0.0057143	0.015038	0	0	0.022727	0.0095847	0.020833	0.0088757	0.019481	0	0	0	0	0	0	0.0072202	0.020134	0.0096154	0.0066815	0.4	0.044776	0	0	0.016949	0.021739	0.018405	0.0094937	0.013575	0.16667	0.011111	0.021739	0.013636	0.02381	0.0077121	0.021739	0	0	0.076923	0.025641	0.005597	0.013393	0	0	0.014019	0.026786	0.0096463	0.017647	0	0.010638	0.045455	0	0.012605	0	0	0.013393	0	0.01145	0	0.029126	0.010381	0.023077	0.01875	0	0	0.010949	0	0.014706	0	0	0.019231	0.033333	0	0	0.017857	0.029851	0.010909	0.015228	0.010909	0	0	0.03125	0.0071813	0	0.011194	0	0.0099338	0	0.083333	0.041096	0	0.08	0	0.0061728	0.018868	0.066667	0.064516	0.01676	0.016949	0	0.010601	0.0066007	0.016393	0.007772	0.013423	0.018868	0.014815	0.0075	0.039216	0	0	0.02459	0.0048232	0.008427	0	0.011905	0.012097	0.042553	0	0	0	0.055556	0	0.055556	0.0066667	0.043478	0	0.010909	0.0072816	0.015957	0	0.036585	0.018634	0.010381	0.022222	0.013636	0	0.010601	0.013274	0.0091743	0.22222	0	0.015464	0	0.0040816	0.011278	0.0072727	0	0.0067114	0.064516	0	0.038462	0.025641	0.029851	0.016949	0.01227	0.0046243	0.010345	0.054545	0.012821	0.0087209	0.010753	0.057143	0.0080429	0.027027	0.0078329	0.0085714	0.024793	0	0.012739	0.031579	0.0081967	0.0068376	0.0095541	0.0075758	0	0.012048	0.02439	0	0.020725	0.030303	0.039474	0.011696	0.004918	0.029412	0.0049669	0.023529	0.01145	0.013889	0.007371	0.0068027	0.0075188	0.014851	0.054545	0.029412	0.010204	0.0095465	0.0065646	0.015267	0.0055147	0.017341	0.05	0.011719	0.013953	0.015625	0.011152	0.015625	0	0.014493	0.007874	0.036364	0.026316	0.010204	0.014634	0.0080645	0.011173	0.0085714	0	0.04	0.0079156	0.0073529	0.013216	0.0080863	0.0082645	0.007732	0.0081136	0.014286	0.0065217	0.016667	0.027027	0.051282	0.04	0.0085714	0	0.012048	0.011278	0.011538	0.0046083	0	0.015464	0.04	0.055556	0.015625	0.0060423	0.044444	0.025641	0.016529	0.014354	0.012876	0.034483	0	0	0.011173	0.014706	0.0051282	0.0044709	0.011494	0.015075	0	0.007732	0.015306	0.0062893	0.014151	0.012295	0.0098039
0	0.029412	0	0.017778	1	0.19874	0.18667	0	0	0.091228	0.21493	0.21854	0.23246	0.13514	0	0	0.029412	0	0.12364	0.0044053	0.18931	0.1303	0.19911	0.21043	0.013333	0.17339	0.11525	0	0.20997	0.15655	0.13824	0.2	0.18984	0.035242	0.19145	0.09375	0.22652	0.043478	0.22112	0.15864	0	0.029412	0.0375	0.082734	0.1838	0.18206	0	0	0.19672	0.13514	0.23272	0.21605	0	0.23415	0.11111	0	0.2126	0	0	0.21081	0	0.22111	0	0.14336	0.23913	0.14563	0.17073	0	0	0.19424	0	0.13281	0	0.0044248	0.19874	0.07197	0.060345	0	0.077519	0.14625	0.2321	0.21326	0.22906	0	0.029412	0.049587	0.23344	0.029412	0.2	0	0.22042	0.16612	0.051064	0.16471	0	0.037657	0	0.18136	0.15608	0.063025	0.080851	0.14815	0.23385	0	0.23358	0.21137	0.13487	0.20792	0.1625	0.17473	0.16993	0.1977	0.083004	0.0087336	0	0.13816	0.2	0.17409	0	0.21739	0.17413	0.058824	0	0	0	0.021277	0	0.083682	0.22101	0.085185	0	0.19664	0.23735	0.22255	0.0044248	0.12915	0.15964	0.20141	0.22109	0.24022	0	0.20714	0.23288	0.20492	0.017544	0	0.20809	0.031008	0.19875	0.19804	0.20581	0.15359	0.28053	0.062762	0	0.059829	0.12313	0.078067	0.13667	0.15569	0.1835	0.2209	0.14344	0.17738	0.25664	0.22087	0.027888	0.25684	0.19643	0.1584	0.17623	0.15	0	0.17647	0.1685	0.2188	0.20896	0.19027	0.22772	0.0087336	0.19747	0.11722	0.053498	0.15152	0.098859	0.1583	0.18318	0.20695	0.07113	0.23214	0.16519	0.20297	0.23249	0.2495	0.2135	0.19808	0.15135	0.068966	0.14603	0.24899	0.22433	0.18848	0.10625	0.17252	0.19578	0.11373	0.21212	0.19945	0.21994	0.19951	0.17183	0.025862	0.19061	0.19565	0.094488	0.097403	0.24332	0.19832	0.2521	0.16185	0.25328	0.045833	0.037815	0.21084	0.25449	0.20912	0.2268	0.24894	0.23139	0.20672	0.21229	0.20848	0.16092	0.16471	0.091667	0.1283	0.21097	0.029412	0.15648	0.225	0.15789	0.19193	0.14019	0.19771	0.054054	0.025641	0.15556	0.17373	0.089431	0.15593	0.12418	0.17663	0.1599	0.084942	0	0	0.25647	0.2302	0.2239	0.19016	0.2341	0.23324	0	0.2439	0.21387	0.20757	0.2011	0.23158	0.21281
0	0.039548	0	0.0057143	0.19874	1	0.21574	0.0028736	0	0.14211	0.27168	0.20936	0.26852	0.1816	0.0028736	0	0.039548	0	0.10204	0.0057307	0.29041	0.17815	0.28963	0.29221	0.0086207	0.10992	0.086538	0.0028736	0.23992	0.15202	0.13586	0.25568	0.23478	0.025788	0.20204	0.13766	0.2407	0.037534	0.28	0.17439	0	0.039548	0.036212	0.11579	0.22809	0.24672	0	0.0028736	0.21957	0.15617	0.27273	0.18037	0	0.27071	0.12534	0	0.26078	0	0	0.2227	0	0.25826	0	0.15979	0.34177	0.16058	0.2457	0	0	0.27515	0	0.0325	0.0028736	0	0.19762	0.085561	0.036517	0	0.089674	0.11622	0.21961	0.30144	0.19157	0.0028736	0.039548	0.050139	0.34473	0.039548	0.28931	0	0.298	0.11343	0.036415	0.11702	0	0.039216	0	0.33923	0.18143	0.062147	0.058989	0.23765	0.19908	0	0.28834	0.25858	0.14988	0.30893	0.16745	0.19403	0.22081	0.26182	0.093664	0.008547	0	0.16667	0.33287	0.20583	0	0.27447	0.19	0.059299	0	0	0	0.011142	0	0.076056	0.38368	0.097625	0	0.2668	0.23616	0.25293	0.0028653	0.10283	0.20665	0.24219	0.14218	0.26846	0.0028736	0.26761	0.31121	0.2103	0.020115	0	0.213	0.045699	0.26846	0.16098	0.22004	0.10698	0.27244	0.058989	0	0.039216	0.092784	0.11622	0.12621	0.20616	0.22649	0.28947	0.10137	0.2658	0.21016	0.22745	0.055402	0.22241	0.15365	0.2415	0.28361	0.14146	0.0028736	0.22087	0.11335	0.32488	0.35022	0.22635	0.25719	0.011429	0.28172	0.097436	0.070621	0.21029	0.098667	0.10156	0.1618	0.28456	0.058659	0.31717	0.21596	0.2714	0.24283	0.2758	0.3266	0.32035	0.25057	0.074866	0.16346	0.32379	0.26568	0.29677	0.1093	0.26923	0.24105	0.1337	0.22312	0.18816	0.17174	0.26749	0.20045	0.02849	0.20174	0.22559	0.10165	0.11893	0.19383	0.17949	0.28623	0.23239	0.32008	0.047619	0.03352	0.26702	0.2984	0.23176	0.32472	0.25664	0.28049	0.29186	0.23503	0.32949	0.19231	0.13514	0.087571	0.098958	0.31015	0.039548	0.15058	0.23838	0.18093	0.26141	0.11136	0.16094	0.079019	0.03125	0.13713	0.33531	0.077135	0.15136	0.14181	0.21397	0.22363	0.091892	0	0	0.28364	0.19923	0.26116	0.22947	0.2588	0.22148	0.0028736	0.30319	0.23973	0.27132	0.234	0.20367	0.22744
0	0.048611	0	0.015038	0.18667	0.21574	1	0	0	0.13613	0.17196	0.2287	0.15271	0.12698	0	0	0.048611	0	0.096939	0.0075188	0.15514	0.12955	0.27378	0.17206	0.022901	0.10056	0.077982	0	0.22742	0.1308	0.081181	0.20216	0.27174	0.036765	0.10835	0.12755	0.19863	0.030303	0.18223	0.1413	0	0.048611	0.02649	0.10695	0.13652	0.20408	0	0	0.21555	0.14151	0.18548	0.12782	0	0.22255	0.13295	0	0.20656	0	0	0.15309	0	0.13295	0	0.17677	0.24332	0.19266	0.14625	0	0	0.19174	0	0.020833	0	0	0.20168	0.13174	0.062937	0	0.10843	0.21739	0.17733	0.34016	0.14085	0	0.048611	0.073826	0.1602	0.048611	0.17404	0	0.18033	0.1046	0.085106	0.10929	0	0.076923	0	0.1869	0.10289	0.096552	0.16788	0.16604	0.22311	0	0.19364	0.12864	0.20096	0.16216	0.16318	0.14716	0.2	0.14967	0.090909	0.014815	0	0.2233	0.14634	0.1224	0	0.23226	0.16308	0.079755	0	0	0	0.020979	0	0.085526	0.19588	0.14368	0	0.16379	0.17316	0.25197	0	0.15217	0.1502	0.1511	0.10879	0.21528	0	0.22917	0.2852	0.14901	0.029851	0	0.14085	0.068323	0.12777	0.12821	0.15759	0.092827	0.1494	0.066667	0	0.040541	0.1129	0.10734	0.10762	0.17269	0.10421	0.22093	0.10778	0.2093	0.13942	0.14888	0.058065	0.15899	0.1699	0.11765	0.17073	0.24876	0	0.22747	0.10294	0.15918	0.15113	0.13846	0.18468	0.014815	0.17702	0.10471	0.13287	0.17818	0.12069	0.14444	0.13208	0.10945	0.094595	0.13447	0.204	0.19149	0.18089	0.16739	0.15587	0.19955	0.14879	0.063218	0.14592	0.17265	0.13169	0.16008	0.11111	0.16007	0.24691	0.18012	0.15569	0.14618	0.12195	0.14327	0.13781	0.066667	0.19929	0.14318	0.12195	0.14554	0.14841	0.14726	0.17016	0.14498	0.17936	0.082759	0.040816	0.1542	0.14796	0.20608	0.1844	0.16548	0.14856	0.18182	0.23636	0.18236	0.18321	0.12778	0.090909	0.1326	0.13208	0.048611	0.11799	0.15116	0.13703	0.11247	0.1102	0.16968	0.084848	0.035461	0.15	0.19481	0.054545	0.17619	0.16822	0.14527	0.20199	0.10651	0	0	0.10884	0.16138	0.14217	0.13456	0.21807	0.20073	0	0.16404	0.2119	0.10838	0.13621	0.15432	0.1752
0	0	0	0	0	0.0028736	0	1	0	0.011628	0	0.006993	0.0029674	0	1	0	0	0	0	0	0.0018051	0	0.0032154	0	0	0	0	1	0	0.0072993	0.0061728	0	0	0	0	0	0	0	0.0025773	0	0	0	0	0.013158	0	0.0044843	0	1	0.0046948	0	0	0	0	0	0	0	0.0042194	0	0	0	0	0.0038314	0	0	0.0034722	0.0077519	0	0	0	0.003663	0	0	1	0	0	0.017241	0	0	0	0	0	0	0	1	0	0	0.0017953	0	0.0037453	0	0	0	0	0	0	0	0	0.0020619	0	0	0	0	0	0	0	0.0016502	0	0.0025974	0	0	0	0	0	0	0	0	0.0016103	0.0028169	0	0	0	0.022222	0	0	0	0	0	0	0.0022272	0	0	0.0036496	0	0	0	0	0.00625	0	0	0	1	0	0	0.0046296	0	0	0	0	0.0013624	0	0	0.0078125	0	0	0	0	0	0	0	0.0062112	0	0.0034602	0	0.0042918	0	0	0	0.0026882	0	0.0026178	0.0028653	0	1	0	0.010638	0	0	0.0031949	0.0025316	0	0	0	0	0.0051813	0	0	0	0	0	0	0	0.0038314	0	0	0.0022727	0.0025126	0	0	0	0	0	0.002193	0	0.0018416	0	0	0	0	0	0	0	0	0	0.0026316	0	0	0	0	0	0.0056497	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0028653	0	0	0	0	0	0	0	0.020833	0	0	0.0030395	0	0	0	0	0	0	0	0	0	0	0.0017123	0	0	0	1	0.002584	0	0	0.0047393	0.0041152	0
0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0.019231	0	0.022727	0.091228	0.14211	0.13613	0.011628	0	1	0.10249	0.11707	0.10733	0.1381	0.011628	0	0.019231	0	0.082803	0	0.08291	0.15842	0.10585	0.092025	0.022989	0.13433	0.091954	0.011628	0.12982	0.098522	0.046414	0.09863	0.092857	0.043478	0.085158	0.15789	0.14662	0.041667	0.099768	0.125	0	0.019231	0.057692	0.14894	0.08	0.11552	0	0.011628	0.10741	0.15882	0.090909	0.11354	0	0.10876	0.18898	0	0.12153	0	0	0.15299	0	0.1377	0	0.12575	0.12312	0.091371	0.20098	0	0	0.12539	0	0.0066667	0.011628	0	0.18719	0.099237	0.07	0.011494	0.077519	0.13534	0.12853	0.1371	0.090909	0.011628	0.019231	0.095238	0.10103	0.019231	0.14984	0	0.14159	0.12308	0.08	0.14493	0	0.11224	0	0.09387	0.13308	0.1068	0.045455	0.12821	0.11017	0	0.14286	0.084639	0.11351	0.12411	0.099057	0.095588	0.14063	0.094808	0.16379	0.010989	0	0.14365	0.086022	0.080882	0	0.14626	0.10265	0.11017	0	0	0	0.020202	0	0.090909	0.11458	0.10791	0	0.1215	0.087527	0.15678	0	0.098684	0.18269	0.10324	0.14583	0.15094	0.011628	0.11854	0.12681	0.12687	0.044944	0	0.13878	0.049587	0.081794	0.083333	0.10802	0.091837	0.10373	0.16162	0	0.11224	0.10959	0.14394	0.046632	0.10762	0.06734	0.12952	0.14754	0.12721	0.1	0.099698	0.0625	0.10628	0.15976	0.093458	0.11253	0.084211	0.011628	0.11574	0.10429	0.12329	0.082258	0.099174	0.11601	0.010989	0.13605	0.12925	0.073394	0.116	0.10294	0.080537	0.11842	0.089342	0.11429	0.086751	0.094017	0.094637	0.14885	0.10067	0.14348	0.11521	0.20588	0.10236	0.13265	0.14628	0.10262	0.10387	0.069652	0.090121	0.16216	0.17886	0.092949	0.1236	0.108	0.14563	0.10359	0.064516	0.13619	0.093897	0.13934	0.069892	0.085271	0.11111	0.11192	0.15351	0.12694	0.098039	0.058824	0.11538	0.084337	0.12635	0.11491	0.10345	0.11294	0.088346	0.10075	0.10548	0.10417	0.19697	0.14953	0.09589	0.13577	0.019231	0.063694	0.12862	0.12013	0.063545	0.10194	0.089844	0.13559	0.052083	0.082031	0.12162	0.14159	0.15429	0.10811	0.12214	0.089041	0.136	0	0	0.11	0.1118	0.0859	0.08	0.11254	0.1498	0.011628	0.1	0.11067	0.082459	0.16016	0.082237	0.098315
